Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2012,8,18.021149981919166,136.9048499366592
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2012,8,21.6616778507028,4.774212171728465
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012,8,19.376421844318372,8.76812570303187
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2012,8,15.77183515076996,17.306088735754344
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012,8,17.867044744183943,43.51992838590846
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2012,8,26.5609554044662,0.019668867285105307
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2012,8,28.316972289546868,6.737320949728343
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2012,9,26.336256811353906,19.997663209558425
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2012,9,29.58457224104143,3.254673788667617
POSSE,GO,-14.089167,-46.366389,830.0,A017,2012,9,26.965879207187243,0.642381022096572
BELEM,PA,-1.411111,-48.439444,21.17,A201,2012,9,27.495813560485885,23.389838049531875
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2012,9,28.06979902055531,62.692023227334914
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2012,9,25.54918812645809,2.9913851715335227
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2012,9,28.16161217159697,0.12081057798951633
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2012,9,26.084924888610885,0.05636305582612522
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2012,9,22.596638213263645,34.23022420179933
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2012,9,27.750297609965003,0.03123969805329807
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2012,9,23.626651234096983,20.495511005044875
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012,9,24.62089765336782,3.038115213037429
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2012,9,19.398542510138668,65.2378568149814
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012,9,22.443320613437265,42.43593604338258
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012,9,19.293903838263645,82.86905975115388
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2012,9,17.205836889478917,60.93097419512361
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2012,9,28.05241892072894,49.597821543336806
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2012,9,17.075457657708057,153.3319422699222
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2012,9,18.475842857360874,140.23708493483156
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2012,9,23.004648738437254,49.961007545114455
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012,9,20.88717369503445,64.50233549845308
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2012,9,16.727068985833057,68.53929848444551
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012,9,18.772772110833102,75.64630300772279
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2012,9,28.849741511874754,50.96892208826631
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2012,9,28.604738256666394,72.3472306228885
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2012,10,26.867779729699578,36.41982742157879
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2012,10,29.082838743476486,41.784871300134085
POSSE,GO,-14.089167,-46.366389,830.0,A017,2012,10,27.271344182824578,14.619294484528922
BELEM,PA,-1.411111,-48.439444,21.17,A201,2012,10,27.993472774054453,31.995359738740348
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2012,10,28.052609933832684,89.95065458622875
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2012,10,26.567405380741263,1.367602427873038
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2012,10,28.436598509101486,1.3470835289091099
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2012,10,27.107958976171346,0.5362666448682774
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2012,10,23.398176550096082,42.155180056962394
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2012,10,28.99073472381923,5.585689028176688
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2012,10,24.438493880405247,22.175822337541007
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012,10,26.21360886276409,3.3306665023893345
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2012,10,21.763158908967057,49.86681409684124
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012,10,24.710773681312503,33.062148769769095
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012,10,21.052998458698255,99.78440769520702
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2012,10,19.033259820425428,112.20331855622234
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2012,10,29.83780556135281,43.59515376892986
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2012,10,19.99841859058671,217.15733774510326
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2012,10,20.78936071088242,391.0876549085707
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2012,10,24.816554826305776,117.04083152619305
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012,10,22.70062478178295,137.71190114823284
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2012,10,18.368081624020817,148.38764437046947
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012,10,20.617477835378338,126.3151503404707
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2012,10,29.449341074625693,54.78947230187359
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2012,10,26.842144964074578,176.1547065576643
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2012,11,22.96574745178225,262.47865325096245
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2012,11,25.732506349351695,288.3303499806225
POSSE,GO,-14.089167,-46.366389,830.0,A017,2012,11,23.369881566365564,301.5419430125057
BELEM,PA,-1.411111,-48.439444,21.17,A201,2012,11,28.299417156643358,30.696529804497885
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2012,11,28.527485190497543,64.0376693594753
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2012,11,29.890175077650326,3.486711441308188
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2012,11,28.41264144049751,1.538652836114096
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2012,11,27.48040402730311,7.581267415314841
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2012,11,25.056166288587804,21.211106239586996
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2012,11,24.749156739976684,269.49774092319603
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2012,11,26.7142256418864,34.584540783196616
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012,11,22.381109322441944,457.753915249139
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2012,11,20.19763493008088,170.55605715396993
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012,11,22.990020455254466,141.31003981712453
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012,11,19.74577674865725,116.02649456146352
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2012,11,17.822588814629455,166.76241522911184
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2012,11,27.9904707590739,181.45974343898885
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2012,11,21.8600996653239,63.95668154838674
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2012,11,23.866791831122555,47.51962786796682
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2012,11,25.24346283806699,82.2854972470104
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012,11,22.783046171400315,77.15547448280446
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2012,11,18.51359087626139,65.63079720619314
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012,11,20.722493871053075,139.23643892887227
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2012,11,26.751481501261424,246.29307156684987
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2012,11,26.311485841539195,256.4017212975323
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2012,12,24.19322949891449,179.8141805974396
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2012,12,25.966372980097333,243.54120181478578
POSSE,GO,-14.089167,-46.366389,830.0,A017,2012,12,25.450474962624185,93.1512473670395
BELEM,PA,-1.411111,-48.439444,21.17,A201,2012,12,27.08673693339034,136.30149351038057
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2012,12,26.260533556374185,250.1627116052063
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2012,12,29.374192830567722,5.4671077577026495
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2012,12,28.89085477193197,3.0639378873260625
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2012,12,27.310813399284143,11.086350545063794
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2012,12,25.355428129626887,27.756041154042066
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2012,12,26.787473030500564,29.7936110345276
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2012,12,27.194253314438697,12.35358999647218
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2012,12,25.902248001098656,17.691811784878553
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2012,12,24.037299769411845,256.23295293726045
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2012,12,27.422081145419895,97.13057266153413
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2012,12,23.248421031172597,208.0179511157425
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2012,12,20.086028138027416,294.8485224095734
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2012,12,28.704669981105383,168.2235209790619
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2012,12,24.28616044649516,357.75311873830873
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2012,12,25.71576131595083,190.86617813982087
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2012,12,27.138129847536845,152.345931395665
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2012,12,24.878912882651093,217.22308383859712
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2012,12,22.067415696831176,212.86196099199373
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2012,12,24.64240099589034,236.8323563186081
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2012,12,27.37395131511073,158.23452757276613
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2012,12,25.623838432886316,299.5885966864975
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2013,1,22.606582198604485,365.5510859665796
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2013,1,24.745070311843733,491.30278994416443
POSSE,GO,-14.089167,-46.366389,830.0,A017,2013,1,23.288795110230808,378.65680624818054
BELEM,PA,-1.411111,-48.439444,21.17,A201,2013,1,26.324597151561477,249.311582940571
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2013,1,25.646791897025196,377.8763579306528
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2013,1,28.584362776561477,51.56503786420075
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2013,1,29.090988700620585,21.9102965769693
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2013,1,26.15507430209908,54.590614336483156
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2013,1,25.68477020263674,42.08226670598236
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2013,1,25.46125552269723,183.58932604169098
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2013,1,26.963959445748287,64.14011289452759
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,1,24.46845110821471,198.13661445950714
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2013,1,21.705089003039973,535.8718352494166
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,1,24.91259803361794,415.7119857249185
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,1,20.838001259424402,215.28610755776612
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2013,1,18.246592909289973,360.48820783471314
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2013,1,28.42412777152117,163.57693244790283
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2013,1,22.80991983721333,120.07004191254822
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2013,1,24.73235137283166,142.01721717690674
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2013,1,25.461132139800725,106.07533325528351
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,1,23.20306499850369,118.35423280572144
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2013,1,19.434688822428427,93.71060301636902
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,1,22.40231525051979,210.18517186021057
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2013,1,26.339337469941825,330.50589432095734
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2013,1,25.588610298402898,380.83690573548523
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2013,2,23.739029525575233,196.4328154987811
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2013,2,26.13812388011388,119.42452341980925
POSSE,GO,-14.089167,-46.366389,830.0,A017,2013,2,24.808272457122825,110.87238938279143
BELEM,PA,-1.411111,-48.439444,21.17,A201,2013,2,26.12552157356629,271.3971152967929
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2013,2,25.48102810723441,300.84207803673735
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2013,2,29.358812472933835,1.232640451860334
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2013,2,28.982524921780566,47.204123444032575
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2013,2,26.5849070367359,107.24976808495512
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2013,2,25.85364482970465,33.35182518429747
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2013,2,26.86029475529989,16.715736693811323
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2013,2,27.13674622944427,17.926098412942792
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,2,25.27669984272552,15.209348506402876
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2013,2,23.34823013941451,167.44968444771757
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,2,26.622004785991862,106.54424280591002
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,2,22.36761897404989,157.0075467295169
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2013,2,19.22671495619278,271.4991137451648
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2013,2,27.64236727669129,126.78377479977598
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2013,2,23.364703818729993,130.36215455002775
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2013,2,24.829483627137733,172.6238295502185
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2013,2,24.908564844585612,240.69918841786375
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,2,22.98434725716004,280.2202567524432
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2013,2,20.479101140158548,270.07766217656126
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,2,23.943006111326667,298.54160696930876
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2013,2,26.36426204045614,242.11447090573301
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2013,2,25.200580283573743,353.2123580641269
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2013,3,23.645974341771932,216.2868974281551
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2013,3,25.75988825726256,365.18737650644795
POSSE,GO,-14.089167,-46.366389,830.0,A017,2013,3,24.365215248189998,225.47763562929646
BELEM,PA,-1.411111,-48.439444,21.17,A201,2013,3,26.137190529608006,376.90833187830464
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2013,3,25.727312547417114,433.9496789051296
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2013,3,28.92975237856632,32.202139265656626
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2013,3,29.157359695434593,36.22153378260151
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2013,3,25.72197295568327,151.803478367448
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2013,3,25.91316656707437,44.49129081499592
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2013,3,26.44496260202061,107.94241703283802
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2013,3,27.683540496005833,24.2673901392223
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,3,25.45395380245742,63.3572635723354
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2013,3,21.6236394123365,341.7715278936626
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,3,24.71747866804884,187.26117885839955
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,3,20.8356296047088,182.02225840818897
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2013,3,18.242286505750428,238.67924488317982
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2013,3,27.544724236765262,135.53626812231556
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2013,3,19.949107742309593,189.67899657022969
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2013,3,21.280435447282684,188.64795542490498
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2013,3,23.507496729204775,228.6237177921535
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,3,21.611303747853924,245.8109406305553
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2013,3,18.77962164519937,175.12783385050312
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,3,22.12737502641579,273.5645172668697
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2013,3,26.483799337571668,221.4068321062328
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2013,3,25.652944162840527,353.7928310705425
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2013,4,22.303815481397862,100.93519778834903
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2013,4,25.870387204488168,160.17656715499484
POSSE,GO,-14.089167,-46.366389,830.0,A017,2013,4,23.04805918799508,179.2814204274329
BELEM,PA,-1.411111,-48.439444,21.17,A201,2013,4,25.81135942671034,359.4948718129309
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2013,4,25.821306800842308,222.20007272349918
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2013,4,27.765235837300622,44.85202522861087
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2013,4,28.256416935390916,173.5499271927985
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2013,4,23.819885359870113,108.2122692643317
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2013,4,25.654162703620102,86.8559995471152
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2013,4,25.043572425842285,75.78428776847446
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2013,4,25.810979652404797,75.33679099666202
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,4,22.48617767757844,72.25050719367587
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2013,4,19.183109643724265,65.3818169413718
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,4,22.358408037821448,48.60227497207248
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,4,18.517015351189514,92.08876581775272
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2013,4,16.214769257439514,72.3562756358298
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2013,4,25.491592174106188,108.53249521838748
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2013,4,18.533451440599265,133.48480256187045
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2013,4,19.590691566467285,190.522737222782
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2013,4,21.466787486606222,178.37806733237827
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2013,4,19.610160424974254,108.50093455897891
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2013,4,17.045975854661776,62.89345713244998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2013,4,20.543816566467285,76.32435055362308
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2013,4,25.525080129835374,84.19167192565524
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2013,4,25.637387530008994,194.87074704753482
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2013,5,22.824103968630595,21.679414123862983
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2013,5,26.57259187185639,77.28685221132636
POSSE,GO,-14.089167,-46.366389,830.0,A017,2013,5,23.71620168788462,9.073881120055916
BELEM,PA,-1.411111,-48.439444,21.17,A201,2013,5,26.119015342958562,291.20933792051676
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2013,5,25.736541489631918,179.53672787603736
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2013,5,26.492834017353687,13.117728442519905
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2013,5,27.257786974342935,51.85426554140449
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2013,5,23.95628117797196,50.31248709616065
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2013,5,23.955598634289174,96.08529290613532
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2013,5,26.09801137370448,1.317081660598518
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2013,5,23.900309970814703,56.09094879087806
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2013,5,22.63151901819373,5.029169530242683
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2013,5,17.888801234255595,55.48730275091529
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2013,5,21.055893178139968,74.79434987959266
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2013,5,17.736412856399397,69.36289152559638
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2013,5,15.18643228264267,63.3150317376554
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2013,5,24.446392170075455,34.14696237501502
