ano_mes,codigo,nome,uf,PR_soma_mm,PR_dias_validos,Tmed_media,T_dias_validos,dias_no_mes
2011-08,A809,URUGUAIANA,RS,97.2000008225441,31,14.916129067059487,31,31
2011-09,A809,URUGUAIANA,RS,75.00000090897083,30,18.046666725476584,30,30
2011-10,A809,URUGUAIANA,RS,178.99999986588955,31,19.782258049134285,31,31
2011-11,A809,URUGUAIANA,RS,41.600000619888306,30,23.616666682561238,30,30
2011-12,A809,URUGUAIANA,RS,186.19999980926514,31,24.195161311857163,31,31
2012-01,A809,URUGUAIANA,RS,51.40000009536743,31,26.34354849784605,31,31
2012-02,A809,URUGUAIANA,RS,99.39999973773956,29,27.1637931363336,29,29
2012-03,A809,URUGUAIANA,RS,43.0000002682209,31,23.820967766546435,31,31
2012-04,A809,URUGUAIANA,RS,142.99999904632568,30,20.011666719118754,30,30
2012-05,A809,URUGUAIANA,RS,39.59999926388264,29,18.7483871060033,31,31
2012-06,A809,URUGUAIANA,RS,39.00000064074993,29,14.73000002205372,30,30
2012-07,A809,URUGUAIANA,RS,30.800000622868538,31,12.24999990987201,31,31
2012-08,A809,URUGUAIANA,RS,136.99999950826168,31,18.88225799222146,31,31
2012-09,A809,URUGUAIANA,RS,,15,,14,30
2012-10,A809,URUGUAIANA,RS,,9,,8,31
2012-11,A809,URUGUAIANA,RS,35.400000005960464,30,24.536666695276896,30,30
2012-12,A809,URUGUAIANA,RS,309.0000010728836,31,25.245161179573305,31,31
2013-01,A809,URUGUAIANA,RS,150.80000019073486,31,24.91129010723483,31,31
2013-02,A809,URUGUAIANA,RS,261.00000424683094,28,25.123214415141515,28,28
2013-03,A809,URUGUAIANA,RS,150.60000148415565,29,21.528333377838134,30,31
2013-04,A809,URUGUAIANA,RS,86.60000002384186,30,20.265000025431316,30,30
2013-05,A809,URUGUAIANA,RS,96.39999970793724,30,16.472580563637518,31,31
2013-06,A809,URUGUAIANA,RS,29.400000542402267,29,14.354999955495199,30,30
2013-07,A809,URUGUAIANA,RS,97.20000018179417,31,14.341935488485522,31,31
2013-08,A809,URUGUAIANA,RS,15.599999874830246,30,13.583870972717001,31,31
2013-09,A809,URUGUAIANA,RS,44.59999933838844,30,17.669999889532725,30,30
2013-10,A809,URUGUAIANA,RS,81.6000018119812,31,20.70806453304906,31,31
2013-11,A809,URUGUAIANA,RS,216.59999580681324,30,23.018333276112873,30,30
2013-12,A809,URUGUAIANA,RS,91.39999909698963,31,26.982258073745236,31,31
2014-01,A809,URUGUAIANA,RS,154.8000005632639,31,27.191935185463198,31,31
2014-02,A809,URUGUAIANA,RS,293.99999971687794,28,25.967857037271774,28,28
2014-03,A809,URUGUAIANA,RS,199.60000087320805,31,21.930645281268703,31,31
2014-04,A809,URUGUAIANA,RS,82.39999881386757,30,20.648333287239076,30,30
2014-05,A809,URUGUAIANA,RS,142.80000266432762,31,16.787096769578994,31,31
2014-06,A809,URUGUAIANA,RS,83.20000158250332,30,14.316666650772095,30,30
2014-07,A809,URUGUAIANA,RS,89.59999904036522,31,15.451612964753181,31,31
2014-08,A809,URUGUAIANA,RS,24.19999985396862,31,17.10806452170495,31,31
2014-09,A809,URUGUAIANA,RS,213.19999910891056,30,18.798333231608073,30,30
2014-10,A809,URUGUAIANA,RS,131.8000000268221,30,22.603225846444406,31,31
2014-11,A809,URUGUAIANA,RS,51.200000643730164,30,23.356666628519694,30,30
2014-12,A809,URUGUAIANA,RS,437.20000115036964,31,24.16451604904667,31,31
2015-01,A809,URUGUAIANA,RS,210.60000118613243,31,25.709677327063776,31,31
2015-02,A809,URUGUAIANA,RS,142.9999995827675,28,25.630357095173427,28,28
2015-03,A809,URUGUAIANA,RS,92.40000167489052,31,24.129032211918986,31,31
2015-04,A809,URUGUAIANA,RS,28.399999141693115,30,21.513333225250243,30,30
2015-05,A809,URUGUAIANA,RS,106.40000139176846,31,18.272580600553944,31,31
2015-06,A809,URUGUAIANA,RS,54.80000004172325,29,16.204999982565642,30,30
2015-07,A809,URUGUAIANA,RS,76.59999983012676,29,14.538709621275625,31,31
2015-08,A809,URUGUAIANA,RS,167.60000176727772,31,19.14032251604142,31,31
2015-09,A809,URUGUAIANA,RS,59.79999962449074,29,17.881666751702628,30,30
2015-10,A809,URUGUAIANA,RS,317.19999895989895,31,19.20967754240959,31,31
2015-11,A809,URUGUAIANA,RS,245.80000121891499,30,21.47000001271566,30,30
2015-12,A809,URUGUAIANA,RS,360.599996522069,31,24.361290424100815,31,31
2016-01,A809,URUGUAIANA,RS,115.40000119805336,31,27.070967828073808,31,31
2016-02,A809,URUGUAIANA,RS,92.99999924004078,29,26.506896561589734,29,29
2016-03,A809,URUGUAIANA,RS,124.19999983906746,31,21.985483938647853,31,31
2016-04,A809,URUGUAIANA,RS,,10,,8,30
2016-05,A809,URUGUAIANA,RS,,0,,0,31
2016-06,A809,URUGUAIANA,RS,,0,,0,30
2016-07,A809,URUGUAIANA,RS,,3,,3,31
2016-08,A809,URUGUAIANA,RS,84.00000177323818,31,16.791935566932924,31,31
2016-09,A809,URUGUAIANA,RS,25.399999916553497,30,16.358333412806193,30,30
2016-10,A809,URUGUAIANA,RS,239.5999974310398,31,20.064516152105025,31,31
2016-11,A809,URUGUAIANA,RS,84.799999833107,30,22.331666644414266,30,30
2016-12,A809,URUGUAIANA,RS,79.40000066161156,31,25.764516138261364,31,31
2017-01,A809,URUGUAIANA,RS,87.00000131130219,31,26.02419359453263,31,31
2017-02,A809,URUGUAIANA,RS,176.20000027120113,28,25.983333305076318,27,28
2017-03,A809,URUGUAIANA,RS,90.59999959170818,31,23.783870835458078,31,31
2017-04,A809,URUGUAIANA,RS,281.4000011533499,30,20.119999877611797,30,30
2017-05,A809,URUGUAIANA,RS,228.80000126361847,28,18.004838666608258,31,31
2017-06,A809,URUGUAIANA,RS,92.59999871253967,26,15.86666667064031,30,30
2017-07,A809,URUGUAIANA,RS,79.40000039339066,31,17.6112903664189,31,31
2017-08,A809,URUGUAIANA,RS,145.99999977648258,30,17.573333414395652,30,31
2017-09,A809,URUGUAIANA,RS,142.19999799132347,28,19.71666671435038,30,30
2017-10,A809,URUGUAIANA,RS,84.2000003606081,31,20.138709606662875,31,31
2017-11,A809,URUGUAIANA,RS,88.79999953508377,30,22.10833337306976,30,30
2017-12,A809,URUGUAIANA,RS,70.80000066757202,31,26.343333292007447,30,31
2018-01,A809,URUGUAIANA,RS,116.19999904930592,31,26.240322574492424,31,31
2018-02,A809,URUGUAIANA,RS,53.400000393390656,28,25.764285734721593,28,28
2018-03,A809,URUGUAIANA,RS,132.1999996751547,31,23.653225760306082,31,31
2018-04,A809,URUGUAIANA,RS,59.600001871585846,30,24.4200000445048,30,30
2018-05,A809,URUGUAIANA,RS,166.40000131726265,29,18.01935479333324,31,31
2018-06,A809,URUGUAIANA,RS,54.99999865889549,27,12.220689550555985,29,30
2018-07,A809,URUGUAIANA,RS,81.59999817609787,30,13.306451616748687,31,31
2018-08,A809,URUGUAIANA,RS,59.80000191926956,29,13.467741943174794,31,31
2018-09,A809,URUGUAIANA,RS,146.99999931454659,30,19.875,30,30
2018-10,A809,URUGUAIANA,RS,48.59999889135361,30,20.7966667175293,30,31
2018-11,A809,URUGUAIANA,RS,104.59999805688858,29,23.778846117166374,26,30
2018-12,A809,URUGUAIANA,RS,112.00000034272671,31,,19,31
2019-01,A809,URUGUAIANA,RS,685.3999871015549,31,25.78548397556428,31,31
2019-02,A809,URUGUAIANA,RS,58.2000008225441,28,24.91071423462459,28,28
2019-03,A809,URUGUAIANA,RS,61.3999994546175,31,22.708064633031046,31,31
2019-04,A809,URUGUAIANA,RS,162.3999945372343,30,21.288333384195962,30,30
2019-05,A809,URUGUAIANA,RS,116.59999921917915,31,18.441935523863762,31,31
2019-06,A809,URUGUAIANA,RS,15.600000128149986,30,17.936666667461395,30,30
2019-07,A809,URUGUAIANA,RS,90.99999955296516,31,13.714516104829888,31,31
2019-08,A809,URUGUAIANA,RS,36.00000014901161,29,15.191666681071123,30,31
2019-09,A809,URUGUAIANA,RS,19.400000005960464,30,17.419999984900155,30,30
2019-10,A809,URUGUAIANA,RS,219.3999948054552,31,21.180645250505016,31,31
2019-11,A809,URUGUAIANA,RS,161.80000062286854,30,23.794999901453654,30,30
2019-12,A809,URUGUAIANA,RS,138.7999987155199,31,24.38387090929093,31,31
2010-01,A862,RIO NEGRINHO,SC,332.2000003159046,29,22.12903227344636,31,31
2010-02,A862,RIO NEGRINHO,SC,146.9999991506338,26,22.964285697255814,28,28
2010-03,A862,RIO NEGRINHO,SC,315.6000003069639,29,21.001612909378544,31,31
2010-04,A862,RIO NEGRINHO,SC,318.79999727010727,26,17.733333412806193,30,30
2010-05,A862,RIO NEGRINHO,SC,106.60000193119049,27,15.053448265996472,29,31
2010-06,A862,RIO NEGRINHO,SC,91.99999967217445,25,13.434615381921713,26,30
2010-07,A862,RIO NEGRINHO,SC,,0,,0,31
2010-08,A862,RIO NEGRINHO,SC,,0,,0,31
2010-09,A862,RIO NEGRINHO,SC,,14,,15,30
2010-10,A862,RIO NEGRINHO,SC,219.8000017553568,31,16.640322554496027,31,31
2010-11,A862,RIO NEGRINHO,SC,147.60000136494637,30,19.39666670958201,30,30
2010-12,A862,RIO NEGRINHO,SC,221.80000314116478,31,20.185483886349587,31,31
2011-01,A862,RIO NEGRINHO,SC,131.80000077188015,30,23.024193609914473,31,31
2011-02,A862,RIO NEGRINHO,SC,207.99999977648258,28,22.133928571428573,28,28
2011-03,A862,RIO NEGRINHO,SC,115.80000057816505,30,19.524193486859723,31,31
2011-04,A862,RIO NEGRINHO,SC,79.59999836981297,27,18.7899999777476,30,30
2011-05,A862,RIO NEGRINHO,SC,34.000000193715096,27,14.853225827217102,31,31
2011-06,A862,RIO NEGRINHO,SC,107.59999787807465,26,12.290000114838282,30,30
2011-07,A862,RIO NEGRINHO,SC,229.7999997138977,28,13.574193637337416,31,31
2011-08,A862,RIO NEGRINHO,SC,277.80000150203705,30,13.799999971543588,31,31
2011-09,A862,RIO NEGRINHO,SC,150.59999848902225,28,14.866666707893213,30,30
2011-10,A862,RIO NEGRINHO,SC,213.19999760389328,31,18.0967741627847,31,31
2011-11,A862,RIO NEGRINHO,SC,40.599998876452446,25,18.93541657924652,24,30
2011-12,A862,RIO NEGRINHO,SC,,15,,15,31
2012-01,A862,RIO NEGRINHO,SC,149.19999977946281,26,21.149999930308415,26,31
2012-02,A862,RIO NEGRINHO,SC,132.5999993532896,29,23.162068843841553,29,29
2012-03,A862,RIO NEGRINHO,SC,37.6000000089407,22,20.611290351037056,31,31
2012-04,A862,RIO NEGRINHO,SC,214.99999816715717,28,18.823333295186362,30,30
2012-05,A862,RIO NEGRINHO,SC,86.40000048279762,28,15.446774140481025,31,31
2012-06,A862,RIO NEGRINHO,SC,241.60000091791153,27,13.66999992132187,30,30
2012-07,A862,RIO NEGRINHO,SC,194.6000006198883,28,12.838709690397785,31,31
2012-08,A862,RIO NEGRINHO,SC,7.000000074505806,26,16.703225666476833,31,31
2012-09,A862,RIO NEGRINHO,SC,57.200000524520874,22,16.89833323955536,30,30
2012-10,A862,RIO NEGRINHO,SC,133.60000152885914,30,19.395161444141017,31,31
2012-11,A862,RIO NEGRINHO,SC,82.40000104904175,30,20.153333361943563,30,30
2012-12,A862,RIO NEGRINHO,SC,246.60000148415565,31,23.393548427089566,31,31
2013-01,A862,RIO NEGRINHO,SC,56.40000043809414,28,20.932258144501716,31,31
2013-02,A862,RIO NEGRINHO,SC,227.19999872148037,28,22.169642891202653,28,28
2013-03,A862,RIO NEGRINHO,SC,88.40000069141388,29,19.82499998410543,30,31
2013-04,A862,RIO NEGRINHO,SC,64.40000075101852,25,17.718333339691164,30,30
2013-05,A862,RIO NEGRINHO,SC,98.19999918341637,26,15.522580589978926,31,31
2013-06,A862,RIO NEGRINHO,SC,336.1999995112419,25,14.488333292802174,30,30
2013-07,A862,RIO NEGRINHO,SC,132.00000013411045,25,13.078571460076741,28,31
2013-08,A862,RIO NEGRINHO,SC,124.79999962449074,29,13.762903244264665,31,31
2013-09,A862,RIO NEGRINHO,SC,247.39999896287918,28,15.68333344856898,30,30
2013-10,A862,RIO NEGRINHO,SC,131.7999995648861,31,17.888709652808405,31,31
2013-11,A862,RIO NEGRINHO,SC,85.39999920129776,30,19.358333396911622,30,30
2013-12,A862,RIO NEGRINHO,SC,86.20000168681145,28,21.916128958425215,31,31
2014-01,A862,RIO NEGRINHO,SC,206.79999892413616,28,23.18548387096774,31,31
2014-02,A862,RIO NEGRINHO,SC,139.19999818503857,26,22.873214193752833,28,28
2014-03,A862,RIO NEGRINHO,SC,271.9999965131283,31,21.00645160675049,31,31
2014-04,A862,RIO NEGRINHO,SC,63.599998623132706,29,18.633333388964335,30,30
2014-05,A862,RIO NEGRINHO,SC,18.999999925494194,28,15.650000110749275,31,31
2014-06,A862,RIO NEGRINHO,SC,42.40000058710575,27,14.763333298762639,30,30
2014-07,A862,RIO NEGRINHO,SC,,0,13.613333339989186,30,31
2014-08,A862,RIO NEGRINHO,SC,69.39999914169312,25,15.023214298699584,28,31
2014-09,A862,RIO NEGRINHO,SC,108.60000075399876,24,17.294230892108036,26,30
2014-10,A862,RIO NEGRINHO,SC,70.99999883770943,29,19.920967794233754,31,31
2014-11,A862,RIO NEGRINHO,SC,296.00000025331974,30,20.098333326975503,30,30
2014-12,A862,RIO NEGRINHO,SC,275.39999820291996,31,21.46612904148717,31,31
2015-01,A862,RIO NEGRINHO,SC,115.19999924302101,31,23.053225701855077,31,31
2015-02,A862,RIO NEGRINHO,SC,110.59999984502792,28,22.080357210976736,28,28
2015-03,A862,RIO NEGRINHO,SC,70.19999851286411,30,21.333870887756348,31,31
2015-04,A862,RIO NEGRINHO,SC,5.600000023841858,30,18.920689730808654,29,30
2015-05,A862,RIO NEGRINHO,SC,62.19999983906746,24,16.267857202461787,28,31
2015-06,A862,RIO NEGRINHO,SC,61.60000066459179,23,14.65400007724762,25,30
2015-07,A862,RIO NEGRINHO,SC,122.60000044107437,26,14.590384701123604,26,31
2015-08,A862,RIO NEGRINHO,SC,30.600000515580177,26,17.680357226303645,28,31
2015-09,A862,RIO NEGRINHO,SC,101.60000152885914,26,18.31041669100523,24,30
2015-10,A862,RIO NEGRINHO,SC,204.39999936521053,26,18.63958328962326,24,31
2015-11,A862,RIO NEGRINHO,SC,259.6000017374754,28,19.35000000681196,28,30
2015-12,A862,RIO NEGRINHO,SC,206.79999946057796,30,22.46785705430167,28,31
2016-01,A862,RIO NEGRINHO,SC,148.19999714195728,29,22.04833331108093,30,31
2016-02,A862,RIO NEGRINHO,SC,139.60000164806843,27,23.28103445316183,29,29
2016-03,A862,RIO NEGRINHO,SC,113.20000068843365,30,20.974193557616204,31,31
2016-04,A862,RIO NEGRINHO,SC,80.19999869167805,29,21.314999974767368,30,30
2016-05,A862,RIO NEGRINHO,SC,58.79999794065952,22,,16,31
2016-06,A862,RIO NEGRINHO,SC,86.20000092685223,23,10.955769220223793,26,30
2016-07,A862,RIO NEGRINHO,SC,80.99999988079071,26,13.688709727818928,31,31
2016-08,A862,RIO NEGRINHO,SC,234.20000398159027,27,14.264516199788739,31,31
2016-09,A862,RIO NEGRINHO,SC,56.40000103414059,29,15.820000032583872,30,30
2016-10,A862,RIO NEGRINHO,SC,163.19999749958515,31,17.6290323580465,31,31
2016-11,A862,RIO NEGRINHO,SC,81.19999964535236,30,19.09833329518636,30,30
2016-12,A862,RIO NEGRINHO,SC,121.80000141263008,31,20.924193459172404,31,31
2017-01,A862,RIO NEGRINHO,SC,128.40000201761723,27,22.964516193636,31,31
2017-02,A862,RIO NEGRINHO,SC,157.20000056922436,26,23.37142871107374,28,28
2017-03,A862,RIO NEGRINHO,SC,51.399999901652336,27,20.78870964050293,31,31
2017-04,A862,RIO NEGRINHO,SC,,8,17.99000011123717,30,30
2017-05,A862,RIO NEGRINHO,SC,,1,16.79677422585026,31,31
2017-06,A862,RIO NEGRINHO,SC,125.80000050365925,25,14.378333257262906,30,30
2017-07,A862,RIO NEGRINHO,SC,12.000000432133675,25,13.738709670882072,31,31
2017-08,A862,RIO NEGRINHO,SC,106.80000111460686,30,15.746774323524967,31,31
2017-09,A862,RIO NEGRINHO,SC,31.00000089406967,29,19.726666673024496,30,30
2017-10,A862,RIO NEGRINHO,SC,128.59999868273735,31,18.393548365562193,31,31
2017-11,A862,RIO NEGRINHO,SC,159.99999837577343,30,19.11000000635783,30,30
2017-12,A862,RIO NEGRINHO,SC,149.799998909235,31,21.46774185857465,31,31
2018-01,A862,RIO NEGRINHO,SC,186.20000027120113,31,21.646774168937437,31,31
2018-02,A862,RIO NEGRINHO,SC,95.20000047981739,27,20.469642809459142,28,28
2018-03,A862,RIO NEGRINHO,SC,163.8000015169382,30,22.016129109167284,31,31
2018-04,A862,RIO NEGRINHO,SC,20.40000019967556,27,20.183333412806192,30,30
2018-05,A862,RIO NEGRINHO,SC,35.199999302625656,28,16.95967738474569,31,31
2018-06,A862,RIO NEGRINHO,SC,103.19999986886978,26,14.078333333631356,30,30
2018-07,A862,RIO NEGRINHO,SC,14.60000017285347,29,15.390322611216575,31,31
2018-08,A862,RIO NEGRINHO,SC,68.7999996393919,31,14.391935412922214,31,31
2018-09,A862,RIO NEGRINHO,SC,159.9999996572733,29,17.051666728655498,30,30
2018-10,A862,RIO NEGRINHO,SC,304.99999862909317,31,17.406451609826856,31,31
2018-11,A862,RIO NEGRINHO,SC,,18,,17,30
2018-12,A862,RIO NEGRINHO,SC,,0,,0,31
2019-01,A862,RIO NEGRINHO,SC,,0,,0,31
2019-02,A862,RIO NEGRINHO,SC,,8,,8,28
2019-03,A862,RIO NEGRINHO,SC,90.99999935925007,30,20.896774215082967,31,31
2019-04,A862,RIO NEGRINHO,SC,151.00000035762787,28,19.603333385785422,30,30
2019-05,A862,RIO NEGRINHO,SC,261.9999983012676,31,17.370967826535626,31,31
2019-06,A862,RIO NEGRINHO,SC,112.00000122189522,21,16.196666590372722,30,30
2019-07,A862,RIO NEGRINHO,SC,30.999999791383743,29,13.904838673530087,31,31
2019-08,A862,RIO NEGRINHO,SC,30.199999928474426,30,14.477419310039089,31,31
2019-09,A862,RIO NEGRINHO,SC,167.6000018119812,30,16.885000069936115,30,30
2019-10,A862,RIO NEGRINHO,SC,103.0000008046627,31,20.275806319329046,31,31
2019-11,A862,RIO NEGRINHO,SC,101.40000067651272,30,19.989999961853027,30,30
2019-12,A862,RIO NEGRINHO,SC,95.79999950528145,31,21.2564515759868,31,31
2010-01,A822,NOVA TEBAS,PR,344.1999934911728,29,24.222916682561237,24,31
2010-02,A822,NOVA TEBAS,PR,70.5999994724989,21,,0,28
2010-03,A822,NOVA TEBAS,PR,71.40000057220459,27,,9,31
2010-04,A822,NOVA TEBAS,PR,88.00000225007534,28,21.43148148501361,27,30
2010-05,A822,NOVA TEBAS,PR,5.999999940395355,24,17.795454382896423,22,31
2010-06,A822,NOVA TEBAS,PR,16.199999645352364,29,17.382142892905645,28,30
2010-07,A822,NOVA TEBAS,PR,21.399999275803566,26,18.751999979019164,25,31
2010-08,A822,NOVA TEBAS,PR,6.399999991059303,29,18.98928568618638,28,31
2010-09,A822,NOVA TEBAS,PR,39.60000020265579,29,21.017241313539703,29,30
2010-10,A822,NOVA TEBAS,PR,156.0000002682209,27,20.63541676600774,24,31
2010-11,A822,NOVA TEBAS,PR,,8,,7,30
2010-12,A822,NOVA TEBAS,PR,,0,,0,31
2011-01,A822,NOVA TEBAS,PR,,18,,19,31
2011-02,A822,NOVA TEBAS,PR,146.00000129640102,27,24.326922966883732,26,28
2011-03,A822,NOVA TEBAS,PR,148.79999992251396,31,22.959677357827463,31,31
2011-04,A822,NOVA TEBAS,PR,34.80000019073486,30,21.43148144969234,27,30
2011-05,A822,NOVA TEBAS,PR,0.0,31,18.109677445503973,31,31
2011-06,A822,NOVA TEBAS,PR,0.0,29,15.912069045906437,29,30
2011-07,A822,NOVA TEBAS,PR,0.0,28,18.58599998474121,25,31
2011-08,A822,NOVA TEBAS,PR,0.0,26,19.128000082969667,25,31
