Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes,etp_mes
BELEM,PA,-1.411111,-48.439444,21.17,A201,2010,12,27.450012,177.0,147.7
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2010,12,26.650024,246.0,117.53
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2010,12,28.150024,176.0,168.42
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2010,12,28.25,56.0,168.56999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2010,12,26.25,87.0,150.56999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2010,12,26.25,40.0,158.37
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2010,12,26.25,208.0,158.95
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2010,12,27.550018,75.0,172.84
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2010,12,24.950012,261.0,158.04
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2010,12,17.850006,436.0,133.94
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2010,12,26.450012,209.0,149.65
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2010,12,22.550018,271.0,137.66
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2010,12,17.850006,583.0,119.53
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2010,12,29.050018,60.0,202.54
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2010,12,24.350006,122.0,199.26
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2010,12,25.550018,97.0,205.33
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2010,12,24.350006,188.0,166.97
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2010,12,22.25,295.0,146.93
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2010,12,19.850006,208.0,123.34
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2010,12,23.850006,316.0,129.05
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2010,12,27.850006,137.0,159.23
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2010,12,26.25,265.0,140.39
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,1,24.25,244.0,143.98999
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,1,25.650024,477.0,140.95999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,1,23.450012,306.0,149.47
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,1,26.050018,402.0,117.259995
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,1,25.850006,444.0,101.259995
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,1,28.050018,79.0,182.01999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,1,27.050018,417.0,146.03
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,1,25.25,156.0,145.12999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,1,26.050018,57.0,157.48
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,1,25.350006,175.0,156.31
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,1,26.650024,70.0,168.15
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,1,24.850006,157.0,163.84999
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,1,18.150024,233.0,148.31999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,1,27.550018,133.0,163.01
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,1,23.550018,401.0,138.91
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,1,18.150024,607.0,110.09
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,1,27.450012,245.0,161.67
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,1,26.75,122.0,190.73
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,1,27.25,88.0,198.03
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,1,25.550018,122.0,183.95999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,1,23.550018,149.0,161.3
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,1,22.150024,284.0,141.67
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,1,26.350006,321.0,147.68
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,1,26.650024,324.0,140.76
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,1,25.450012,416.0,111.72
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,2,24.450012,224.0,138.48
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,2,25.350006,400.0,122.71999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,2,23.450012,113.0,142.42
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,2,26.050018,296.0,103.799995
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,2,25.850006,382.0,101.4
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,2,28.150024,221.0,158.73
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,2,26.75,199.0,142.31
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,2,24.050018,268.0,119.14
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,2,26.050018,125.0,145.51
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,2,25.25,133.0,139.02
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,2,27.25,14.0,155.26
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,2,26.25,9.0,154.47
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,2,18.150024,123.0,151.33
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,2,28.150024,80.0,163.53
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,2,23.950012,237.0,123.93
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,2,18.050018,545.0,121.49
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,2,26.75,338.0,123.579994
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,2,25.050018,124.0,147.48
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,2,25.350006,94.0,154.26
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,2,25.150024,198.0,129.34999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,2,23.25,289.0,117.71
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,2,21.650024,233.0,102.29
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,2,26.150024,295.0,108.42
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,2,26.450012,351.0,126.46999
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,2,25.450012,258.0,104.02
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,3,23.75,314.0,118.99
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,3,25.950012,340.0,140.7
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,3,23.050018,211.0,128.53
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,3,26.150024,410.0,120.049995
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,3,26.150024,289.0,119.74
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,3,27.550018,114.0,170.78
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,3,26.550018,158.0,150.76999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,3,24.450012,165.0,141.06999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,3,26.850006,92.0,165.43
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,3,24.950012,187.0,137.47
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,3,28.150024,74.0,169.05
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,3,24.25,166.0,122.78
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,3,16.450012,339.0,91.509995
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,3,25.150024,220.0,109.18
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,3,21.650024,102.0,97.53
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,3,16.450012,234.0,84.68
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,3,26.350006,186.0,133.39
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,3,23.150024,48.0,150.44
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,3,23.75,61.0,157.48
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,3,24.75,93.0,151.01999
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,3,22.650024,95.0,144.11
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,3,19.150024,127.0,99.27
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,3,23.450012,262.0,100.689995
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,3,26.25,407.0,122.71999
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,3,26.050018,331.0,120.39
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,4,24.75,44.0,135.34
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,4,26.550018,216.0,143.42
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,4,23.450012,100.0,144.0
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,4,26.150024,425.0,100.799995
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,4,26.050018,373.0,96.85
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,4,27.75,31.0,159.48
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,4,26.25,188.0,126.979996
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,4,24.650024,81.0,142.87999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,4,25.450012,329.0,122.59
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,4,25.450012,26.0,142.86
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,4,26.050018,119.0,138.28
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,4,23.950012,58.0,121.39
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,4,15.75,206.0,104.75
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,4,25.150024,116.0,110.2
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,4,21.150024,106.0,94.95
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,4,15.850006,194.0,92.61
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,4,26.650024,87.0,131.09
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,4,20.450012,167.0,98.619995
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,4,20.850006,86.0,106.909996
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,4,22.350006,77.0,117.299995
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,4,20.450012,138.0,103.509995
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,4,18.350006,78.0,86.02
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,4,23.150024,145.0,88.979996
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,4,26.950012,133.0,131.25
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,4,26.450012,148.0,112.64
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,5,23.450012,0.0,112.759995
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,5,27.150024,38.0,144.31
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,5,22.650024,13.0,130.12
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,5,26.850006,360.0,116.17
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,5,26.550018,329.0,108.24
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,5,25.850006,25.0,125.67
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,5,26.350006,144.0,127.1
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,5,24.150024,73.0,141.94
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,5,24.350006,250.0,103.13
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,5,25.150024,2.0,124.93
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,5,24.050018,55.0,112.14
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,5,22.050018,8.0,103.81
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,5,11.950012,45.0,77.22
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,5,21.450012,54.0,82.83
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,5,17.450012,28.0,72.93
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,5,12.150024,36.0,73.85
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,5,23.150024,1.0,117.329994
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,5,16.050018,39.0,69.34
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,5,16.650024,115.0,79.0
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,5,18.650024,1.0,96.74
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,5,16.850006,18.0,86.9
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,5,14.650024,36.0,62.92
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,5,19.550018,37.0,64.24
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,5,24.650024,6.0,114.28
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,5,26.650024,19.0,127.34
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,6,22.150024,11.0,96.39
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,6,27.150024,0.0,141.73999
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,6,22.550018,0.0,118.89
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,6,27.050018,200.0,130.41
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,6,27.25,60.0,127.0
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,6,25.450012,6.0,128.79
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,6,26.650024,45.0,133.34999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,6,24.450012,17.0,139.48
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,6,23.650024,105.0,104.479996
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,6,24.75,0.0,112.479996
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,6,23.150024,36.0,97.009995
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,6,21.550018,0.0,92.02
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,6,11.350006,36.0,74.04
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,6,19.850006,33.0,68.07
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,6,15.550018,68.0,61.219997
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,6,10.650024,74.0,68.189995
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,6,22.450012,8.0,101.34
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,6,13.550018,81.0,59.039997
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,6,13.550018,66.0,58.579998
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,6,16.550018,131.0,81.9
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,6,14.450012,168.0,68.96
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,6,12.450012,125.0,52.149998
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,6,16.950012,94.0,49.77
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,6,24.150024,23.0,95.13
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,6,27.350006,7.0,129.7
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,7,22.850006,0.0,107.74
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,7,26.75,0.0,154.95
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,7,22.25,0.0,132.73
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,7,26.950012,177.0,144.9
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,7,27.050018,47.0,137.81999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,7,24.650024,7.0,129.03
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,7,26.25,62.0,140.66
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,7,23.950012,34.0,149.66
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,7,22.650024,212.0,99.89
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,7,23.950012,0.0,124.18
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,7,22.650024,38.0,107.93
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,7,21.25,1.0,102.63
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,7,12.150024,10.0,89.329994
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,7,20.150024,14.0,77.229996
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,7,17.050018,10.0,67.439995
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,7,12.150024,4.0,76.07
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,7,22.75,5.0,105.78
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,7,12.450012,148.0,57.26
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,7,12.75,55.0,66.799995
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,7,17.75,227.0,81.29
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,7,16.350006,240.0,74.4
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,7,13.75,173.0,57.3
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,7,17.150024,161.0,50.649998
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,7,24.550018,0.0,106.25
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,7,27.75,0.0,141.47
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,8,25.450012,0.0,135.95
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,8,28.550018,1.0,170.44
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,8,24.350006,0.0,159.29
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,8,27.550018,165.0,162.14
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,8,28.650024,49.0,154.65
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,8,25.550018,4.0,159.61
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,8,27.450012,8.0,168.31999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,8,25.25,6.0,174.72
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,8,23.050018,102.0,120.6
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,8,25.75,0.0,143.79
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,8,23.550018,25.0,123.6
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,8,23.75,0.0,130.01
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,8,14.350006,36.0,111.979996
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,8,21.650024,32.0,96.52
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,8,18.150024,46.0,85.36
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,8,13.75,19.0,92.22
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,8,24.050018,22.0,127.2
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,8,14.450012,114.0,85.53
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,8,14.550018,73.0,92.07
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,8,18.550018,164.0,104.42
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,8,16.75,202.0,96.84
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,8,13.950012,267.0,73.07
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,8,17.450012,184.0,66.9
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,8,25.550018,10.0,122.24
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,8,28.450012,31.0,156.31999
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,9,26.950012,1.0,155.33
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,9,29.75,1.0,198.62
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,9,25.450012,0.0,182.18
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,9,27.950012,64.0,169.93
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,9,29.050018,78.0,161.56999
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,9,25.850006,3.0,174.94
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,9,28.25,0.0,192.20999
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,9,25.850006,0.0,193.15
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,9,23.25,44.0,133.66
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,9,26.350006,0.0,169.51
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,9,23.550018,11.0,131.23999
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,9,24.150024,0.0,151.0
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,9,13.650024,15.0,116.96999
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,9,20.950012,21.0,112.77
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,9,18.050018,9.0,111.14
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,9,14.150024,17.0,115.95
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,9,26.650024,21.0,154.72
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,9,16.650024,96.0,107.54
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,9,17.75,103.0,124.84
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,9,20.75,51.0,136.37
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,9,18.650024,66.0,130.23999
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,9,14.450012,104.0,87.659996
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,9,17.450012,54.0,84.25
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,9,28.450012,16.0,143.02
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,9,27.850006,53.0,143.87
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,10,23.850006,257.0,141.11
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,10,27.450012,172.0,165.66
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,10,23.75,208.0,149.14
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,10,28.150024,137.0,173.0
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,10,27.75,177.0,140.31
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,10,27.950012,16.0,191.23999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,10,28.450012,9.0,186.73
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,10,27.25,11.0,183.45999
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,10,24.75,18.0,149.26
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,10,27.25,161.0,158.81
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,10,25.450012,87.0,144.37999
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,10,24.150024,73.0,133.91
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,10,14.75,212.0,112.34
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,10,23.350006,129.0,129.81999
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,10,20.150024,139.0,121.14
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,10,15.25,241.0,110.14
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,10,27.650024,106.0,174.84999
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,10,19.350006,119.0,136.8
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,10,19.650024,146.0,145.19
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,10,22.950012,261.0,157.65
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,10,20.550018,409.0,140.47
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,10,17.650024,146.0,113.92
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,10,21.25,171.0,111.06
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,10,27.75,93.0,151.26
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,10,27.350006,111.0,145.05
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,11,24.050018,238.0,150.5
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,11,25.75,225.0,128.29
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,11,22.25,187.0,123.96
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,11,28.25,154.0,161.97
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,11,27.050018,166.0,132.16
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,11,28.450012,21.0,185.84999
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,11,28.650024,10.0,184.4
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,11,26.950012,36.0,172.44
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,11,24.950012,38.0,152.28
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,11,25.050018,175.0,137.22
