Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2017,10,21.65,330.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2017,10,20.5,348.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2017,10,18.05,148.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2017,10,24.650000000000002,107.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2017,10,26.950000000000003,174.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2017,10,19.85,231.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2017,10,19.900000000000002,166.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2017,10,17.75,177.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2017,10,16.05,192.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2017,10,21.450000000000003,172.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2017,10,30.900000000000002,45.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2017,11,25.400000000000002,157.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2017,11,24.5,55.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2017,11,28.650000000000002,3.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2017,11,27.05,21.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2017,11,24.450000000000003,224.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2017,11,24.450000000000003,323.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2017,11,24.1,228.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2017,11,28.200000000000003,130.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2017,11,27.450000000000003,230.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2017,11,29.15,60.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2017,11,28.85,142.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2017,11,27.800000000000004,9.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2017,11,24.450000000000003,19.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2017,11,21.800000000000004,144.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2017,11,22.200000000000003,167.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2017,11,21.0,139.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2017,11,17.400000000000002,181.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2017,11,24.450000000000003,127.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2017,11,26.65,220.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2017,11,22.85,125.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2017,11,22.1,90.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2017,11,18.3,116.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2017,11,15.25,219.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2017,11,20.35,160.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2017,11,26.0,182.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2017,12,25.25,120.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2017,12,25.450000000000003,55.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2017,12,29.1,10.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2017,12,27.85,33.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2017,12,24.55,228.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2017,12,24.200000000000003,292.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2017,12,24.25,233.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2017,12,28.700000000000003,166.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2017,12,26.8,303.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2017,12,28.75,222.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2017,12,27.550000000000004,184.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2017,12,27.85,8.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2017,12,25.200000000000003,25.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2017,12,24.25,114.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2017,12,24.65,208.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2017,12,22.9,211.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2017,12,18.400000000000002,291.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2017,12,25.550000000000004,180.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2017,12,26.15,330.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2017,12,25.35,123.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2017,12,26.400000000000002,72.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2017,12,20.5,85.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2017,12,16.3,233.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2017,12,21.700000000000003,158.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2017,12,25.75,211.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,1,25.450000000000003,105.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,1,25.65,46.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,1,28.950000000000003,82.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,1,25.900000000000002,71.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,1,25.1,171.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,1,25.1,208.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,1,25.4,25.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,1,27.85,213.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,1,27.1,391.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,1,27.200000000000003,374.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,1,27.15,238.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,1,26.700000000000003,47.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,1,25.4,81.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,1,25.400000000000002,418.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,1,23.8,222.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,1,22.65,278.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,1,20.05,251.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,1,27.05,188.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,1,25.950000000000003,351.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,1,25.25,171.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,1,26.150000000000002,121.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,1,20.55,302.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,1,19.8,314.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,1,22.400000000000002,289.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,1,25.25,168.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,2,24.6,211.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,2,26.150000000000002,67.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,2,27.4,122.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,2,25.1,155.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,2,24.050000000000004,284.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,2,24.650000000000002,318.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,2,24.1,209.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,2,27.700000000000003,126.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,2,26.950000000000003,436.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,2,26.65,612.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,2,27.0,282.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,2,26.7,117.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,2,25.550000000000004,90.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,2,24.75,137.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,2,24.150000000000002,154.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,2,22.700000000000003,101.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,2,18.450000000000003,278.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,2,26.1,183.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,2,26.300000000000004,337.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,2,24.9,86.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,2,25.650000000000002,57.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,2,20.400000000000002,103.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,2,15.5,141.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,2,21.4,106.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,2,25.25,324.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,3,24.15,192.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,3,26.150000000000002,128.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,3,27.75,140.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,3,24.75,113.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,3,24.300000000000004,239.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,3,24.800000000000004,196.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,3,24.900000000000002,138.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,3,27.700000000000003,67.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,3,26.75,183.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,3,27.1,470.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,3,27.65,298.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,3,26.1,97.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,3,25.700000000000003,115.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,3,25.450000000000003,356.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,3,23.75,150.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,3,22.400000000000002,171.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,3,19.3,332.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,3,26.700000000000003,238.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,3,26.35,320.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,3,22.85,149.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,3,23.200000000000003,162.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,3,20.35,224.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,3,16.5,268.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,3,22.1,259.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,3,25.5,273.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,4,24.400000000000002,107.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,4,24.5,66.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,4,26.6,228.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,4,23.950000000000003,123.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,4,23.8,154.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,4,23.25,203.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,4,22.900000000000002,39.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,4,28.500000000000004,27.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,4,25.950000000000003,131.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,4,26.700000000000003,455.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,4,27.150000000000002,255.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,4,25.200000000000003,80.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,4,24.450000000000003,246.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,4,24.200000000000003,55.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,4,23.35,30.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,4,21.75,19.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,4,17.0,80.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,4,24.55,100.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,4,27.0,229.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,4,23.1,108.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,4,23.25,130.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,4,19.25,38.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,4,14.65,38.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,4,19.8,25.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,4,25.8,299.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,5,23.75,2.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,5,23.200000000000003,87.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,5,26.700000000000003,75.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,5,23.85,18.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,5,23.5,6.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,5,22.6,12.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,5,21.55,14.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,5,24.650000000000002,72.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,5,24.3,37.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,5,27.0,425.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,5,27.3,201.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,5,24.75,14.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,5,23.950000000000003,144.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,5,20.950000000000003,30.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,5,19.15,108.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,5,18.3,35.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,5,14.55,71.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,5,22.0,72.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,5,26.15,139.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,5,18.35,118.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,5,17.85,186.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,5,15.750000000000002,34.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,5,11.65,18.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,5,17.6,11.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,5,25.5,7.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,6,22.75,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,6,22.200000000000003,101.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,6,26.9,12.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,6,23.55,3.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,6,22.900000000000002,1.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,6,22.3,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,6,21.3,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,6,21.0,15.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,6,22.200000000000003,0.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,6,27.85,129.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,6,27.85,106.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,6,24.050000000000004,5.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,6,23.1,120.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,6,17.950000000000003,59.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,6,15.400000000000002,63.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,6,15.05,47.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,6,15.0,34.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,6,22.050000000000004,40.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,6,24.700000000000003,48.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,6,13.3,112.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,6,12.05,37.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,6,12.850000000000001,76.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,6,11.1,10.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,6,17.5,12.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,6,24.5,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,7,21.55,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,7,21.3,33.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,7,27.35,14.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,7,23.75,1.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,7,22.200000000000003,1.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,7,21.950000000000003,0.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,7,20.6,0.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,7,22.05,0.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,7,22.1,2.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,7,27.6,131.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,7,28.150000000000002,70.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,7,22.1,1.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,7,22.650000000000002,79.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,7,18.1,69.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,7,16.6,34.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,7,16.25,8.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,7,14.0,32.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,7,21.5,45.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,7,26.1,21.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,7,14.450000000000001,144.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,7,12.75,101.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,7,13.3,82.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,7,9.9,19.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,7,16.85,21.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,7,24.400000000000002,0.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,8,23.75,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,8,21.85,26.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,8,27.85,2.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,8,25.1,0.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,8,24.65,6.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,8,23.85,20.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,8,23.25,4.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,8,22.6,32.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,8,23.25,13.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,8,27.700000000000003,159.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,8,28.650000000000002,58.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,8,23.800000000000004,2.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,8,22.8,49.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,8,17.45,60.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,8,16.150000000000002,81.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,8,15.850000000000001,130.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,8,13.850000000000001,88.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,8,21.150000000000002,72.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,8,25.400000000000002,72.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,8,14.250000000000002,139.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,8,13.3,80.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,8,12.9,75.0
CAMPOS DO JORDAO,SP,-22.75027847290039,-45.603889,1662.95,A706,2018,8,10.05,94.0
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2018,8,16.0,42.0
PALMAS,TO,-10.147777557373047,-48.314444,267.0,A009,2018,8,26.200000000000003,7.0
BARREIRAS,BA,-12.12472152709961,-45.026944,474.17,A402,2018,9,26.1,0.0
FEIRA DE SANTANA,BA,-12.196110725402832,-38.967498779296875,229.64,A413,2018,9,22.9,22.0
MORADA NOVA,CE,-5.091111183166504,-38.364722,93.0,A332,2018,9,28.400000000000002,0.0
CAMPOS SALES,CE,-7.077777862548828,-40.36277770996094,577.95,A347,2018,9,26.05,1.0
POSSE,GO,-14.089166641235352,-46.366389,830.0,A017,2018,9,26.45,9.0
GOIANIA,GO,-16.642778396606445,-49.220278,727.3,A002,2018,9,25.6,35.0
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2018,9,24.9,3.0
CORUMBA,MS,-18.996667,-57.63750076293945,111.73,A724,2018,9,26.450000000000003,35.0
CUIABA,MT,-15.60694408416748,-56.06083297729492,184.0,A901,2018,9,25.5,64.0
BELEM,PA,-1.4111109972000122,-48.439444,21.17,A201,2018,9,28.250000000000004,121.0
ITAITUBA,PA,-4.276944160461426,-55.993056,24.46,A231,2018,9,29.650000000000002,78.0
CABROBO,PE,-8.503889083862305,-39.315278,342.74,A329,2018,9,25.650000000000002,0.0
PALMARES,PE,-8.666666984558105,-35.568056,164.01,A357,2018,9,23.6,30.0
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2018,9,20.15,95.0
MAL. CANDIDO RONDON,PR,-24.53333282470703,-54.019167,392.07,A820,2018,9,20.65,181.0
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2018,9,19.85,124.0
PICO DO COUTO,RJ,-22.4647216796875,-43.291389,1777.0,A610,2018,9,15.750000000000002,71.0
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2018,9,22.65,63.0
PORTO VELHO,RO,-8.793610572814941,-63.84583282470703,86.7,A925,2018,9,27.400000000000002,119.0
SANTA MARIA,RS,-29.725000381469727,-53.720556,105.0,A803,2018,9,19.55,186.0
URUGUAIANA,RS,-29.84000015258789,-57.08194351196289,74.29,A809,2018,9,19.400000000000002,143.0
RIO NEGRINHO,SC,-26.248611450195312,-49.574167,856.0,A862,2018,9,16.75,105.0
